#Mini MPD Rad MV_j MI_c MJ_2M MH_2M MK_2M MHw JH JKs HKs medianJ medianH medianKs sigmaJ sigmaH sigmaKs maxJ maxH maxKs minJ minH minKs medianJH medianJKs medianHKs sigmaJH sigmaJKs sigmaHKs maxJH maxJKs maxHKs minJH minJKs minHKs counts
1.75  1.749  1.708  2.044  1.895  1.761  1.752  1.716  1.759  0.009  0.045  0.036  1.798  1.799  1.801  0.89  0.998  1.016  2.271  2.331  2.342  -1.972  -2.404  -2.478  -0.047  -0.05  -0.003  0.118  0.138  0.021  0.385  0.448  0.064  -0.063  -0.078  -0.015  184.0
1.785  1.784  1.75  1.948  1.817  1.693  1.69  1.654  1.692  0.003  0.039  0.036  0.69  0.728  0.726  1.482  1.69  1.722  1.707  1.694  1.678  -2.348  -2.794  -2.87  -0.021  -0.01  0.012  0.217  0.251  0.034  0.443  0.519  0.076  -0.064  -0.08  -0.016  60.0
1.8  1.799  1.766  1.909  1.786  1.665  1.664  1.628  1.665  0.001  0.037  0.036  1.548  1.557  1.547  1.284  1.423  1.445  2.183  2.242  2.253  -2.588  -3.082  -3.162  -0.03  -0.022  0.009  0.155  0.179  0.025  0.448  0.52  0.072  -0.065  -0.082  -0.017  188.0
1.833  1.832  1.806  1.824  1.715  1.601  1.605  1.57  1.602  -0.004  0.031  0.035  -1.6  -1.749  -1.776  1.572  1.768  1.799  1.791  1.842  1.847  -2.661  -3.158  -3.238  0.279  0.32  0.041  0.213  0.246  0.034  0.485  0.563  0.078  -0.066  -0.084  -0.018  88.0
1.85  1.849  1.826  1.779  1.677  1.567  1.574  1.539  1.569  -0.007  0.028  0.035  -2.368  -2.829  -2.905  3.406  3.774  3.915  2.039  2.098  2.109  -6.63  -7.621  -8.291  0.457  0.533  0.076  0.39  0.565  0.19  1.061  1.615  0.554  -0.067  -0.086  -0.019  360.0
1.884  1.883  1.872  1.692  1.603  1.499  1.51  1.476  1.501  -0.011  0.023  0.034  -5.745  -6.444  -6.561  2.386  2.635  2.764  0.685  0.72  0.716  -6.68  -7.669  -8.363  0.622  0.746  0.105  0.298  0.493  0.209  1.131  1.787  0.649  -0.062  -0.079  -0.017  247.0
1.9  1.899  1.896  1.651  1.568  1.467  1.48  1.445  1.47  -0.013  0.022  0.035  -1.718  -2.122  -2.194  3.244  3.569  3.662  1.966  2.029  2.045  -6.972  -8.021  -8.555  0.439  0.509  0.07  0.336  0.435  0.11  0.876  1.216  0.337  -0.069  -0.09  -0.021  362.0
1.91  1.909  1.91  1.626  1.546  1.446  1.461  1.426  1.449  -0.015  0.02  0.035  -1.536  -1.95  -2.018  1.417  1.603  1.631  1.447  1.492  1.506  -2.921  -3.414  -3.493  0.41  0.478  0.066  0.202  0.232  0.031  0.489  0.565  0.078  -0.064  -0.08  -0.016  70.0
1.95  1.95  1.971  1.524  1.457  1.364  1.382  1.348  1.368  -0.018  0.016  0.034  0.733  0.739  0.716  2.15  2.399  2.437  1.993  2.053  2.066  -5.479  -6.189  -6.315  0.017  0.036  0.019  0.258  0.298  0.041  0.616  0.714  0.098  -0.071  -0.092  -0.022  195.0
1.971  1.971  2.004  1.473  1.41  1.32  1.34  1.307  1.324  -0.02  0.013  0.033  -0.579  -0.662  -0.69  1.162  1.345  1.372  1.308  1.344  1.35  -3.012  -3.635  -3.743  0.09  0.115  0.025  0.212  0.242  0.03  0.571  0.658  0.087  -0.067  -0.086  -0.02  145.0
