#Mini MPD Rad MV_j MI_c MJ_2M MH_2M MK_2M MHw sigmaJ sigmaH sigmaKs minJ minH minKs maxJ maxH maxKs
1.1653  1.148  65.201  -0.951  -2.87  -4.14  -4.909  -5.146  -4.326  2.5441  2.7262  2.8395  -6.324  -7.283  -7.779  2.1402  1.7632  1.7034
1.1654  1.146  70.009  -0.963  -2.962  -4.264  -5.041  -5.285  -4.452  2.5441  2.7262  2.8395  -6.324  -7.283  -7.779  2.1402  1.7632  1.7034
1.1654  1.145  75.033  -0.963  -3.05  -4.384  -5.17  -5.421  -4.575  2.5441  2.7262  2.8395  -6.324  -7.283  -7.779  2.1402  1.7632  1.7034
1.1654  1.143  80.289  -0.956  -3.134  -4.503  -5.296  -5.554  -4.695  2.5466  2.7289  2.8422  -6.324  -7.283  -7.779  2.1478  1.7667  1.705
1.1654  1.141  85.912  -0.926  -3.212  -4.62  -5.423  -5.687  -4.815  2.5466  2.7289  2.8422  -6.324  -7.283  -7.779  2.1478  1.7667  1.705
1.1654  1.139  91.866  -0.891  -3.286  -4.734  -5.545  -5.817  -4.931  2.5466  2.7289  2.8422  -6.324  -7.283  -7.779  2.1478  1.7667  1.705
1.1655  1.136  98.278  -0.83  -3.35  -4.851  -5.668  -5.948  -5.05  2.5466  2.7289  2.8422  -6.324  -7.283  -7.779  2.1478  1.7667  1.705
1.1655  1.134  104.847  -0.757  -3.409  -4.964  -5.788  -6.075  -5.165  2.5466  2.7289  2.8422  -6.324  -7.283  -7.779  2.1478  1.7667  1.705
1.1655  1.131  111.906  -0.663  -3.458  -5.077  -5.907  -6.202  -5.279  2.5466  2.7289  2.8422  -6.324  -7.283  -7.779  2.1478  1.7667  1.705
1.1655  1.128  119.304  -0.554  -3.497  -5.187  -6.023  -6.326  -5.391  2.5465  2.7288  2.842  -6.324  -7.283  -7.779  2.1595  1.7708  1.7082
1.1655  1.124  127.249  -0.431  -3.528  -5.299  -6.14  -6.451  -5.504  2.5465  2.7288  2.842  -6.324  -7.283  -7.779  2.1595  1.7708  1.7082
